Storage: insert_in_one_dict
Data	Execution time
3340	0,005911
3350	0,005874
3360	0,005875
3370	0,005855
3380	0,005870
3390	0,005863
3400	0,005885
3410	0,005897
3420	0,005892
3430	0,005870
3440	0,005893
3450	0,005896
3460	0,005882
3470	0,005867
3480	0,005883
3490	0,005856
3500	0,005879
3510	0,005887
3520	0,005858
3530	0,005877
3540	0,005892
3550	0,005865
3560	0,005871
3570	0,005853
3580	0,005891
3590	0,005873
3600	0,005913
3610	0,005898
3620	0,005920
3630	0,005871
3640	0,005884
3650	0,005876
3660	0,005884
3670	0,005883
3680	0,005884
3690	0,005890
3700	0,005885
3710	0,005878
3720	0,005882
3730	0,005873
3740	0,005878
3750	0,005878
3760	0,005881
3770	0,005917
3780	0,005894
3790	0,005886
3800	0,005900
3810	0,005889
3820	0,005884
3830	0,005868
3840	0,005896
3850	0,005864
3860	0,005892
3870	0,005884
3880	0,005881
3890	0,005879
3900	0,005890
3910	0,005898
3920	0,005904
3930	0,005886
3940	0,005899
3950	0,005880
3960	0,005926
3970	0,005868
3980	0,005898
3990	0,005874
4000	0,005900
4010	0,005905
4020	0,005912
4030	0,005886
4040	0,005892
4050	0,005883
4060	0,005882
4070	0,005889
4080	0,005881
4090	0,005895
4100	0,005891
4110	0,005894
4120	0,005898
4130	0,005867
4140	0,005886
4150	0,005921
4160	0,005895
4170	0,005886
4180	0,005912
4190	0,005880
4200	0,005899
4210	0,005905
4220	0,005875
4230	0,005873
4240	0,005883
4250	0,005884
4260	0,005880
4270	0,005881
4280	0,005892
4290	0,005909
4300	0,005882
4310	0,005864
4320	0,005885
4330	0,005869
4340	0,005878
4350	0,005891
4360	0,005930
4370	0,005896
4380	0,005878
4390	0,005887
4400	0,005895
4410	0,005876
4420	0,005882
4430	0,005997
4440	0,005876
4450	0,006283
4460	0,005935
4470	0,005992
4480	0,005960
4490	0,005973
4500	0,005972
4510	0,005930
4520	0,005952
4530	0,005929
4540	0,005936
4550	0,005955
4560	0,005927
4570	0,006037
4580	0,005950
4590	0,005921
4600	0,005910
4610	0,006020
4620	0,005913
4630	0,005932
4640	0,005932
4650	0,006073
4660	0,005919
4670	0,005952
4680	0,005932
4690	0,005940
4700	0,006029
4710	0,006337
4720	0,006384
4730	0,006376
4740	0,006394
4750	0,006749
4760	0,006344
4770	0,006391
4780	0,006002
4790	0,006796
4800	0,006342
4810	0,006862
4820	0,005942
4830	0,006367
4840	0,006112
4850	0,006836
4860	0,006393
4870	0,006880
4880	0,006517
4890	0,006855
4900	0,006732
4910	0,006849
4920	0,006794
4930	0,006884
4940	0,006114
4950	0,006883
4960	0,006799
4970	0,006877
4980	0,006772
4990	0,006883
5000	0,006761

